top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,ndcg_k,ndcg,map,combined_score
50,1.8,0.55,30,2.5,0.25,30,0.3670098275656178,0.2640806889209251,0.31554525824327145
30,1.2,0.75,90,2.5,1.5,30,0.36908715157628663,0.26197650421566226,0.31553182789597445
30,1.8,0.75,60,2.5,0.5,30,0.3742987078112299,0.256713590897043,0.31550614935413646
30,0.8,0.55,10,1.5,1.0,30,0.3822147051180539,0.24870526331427725,0.31545998421616556
30,1.5,0.75,90,2.0,0.75,30,0.37090096868303946,0.25992149042535584,0.31541122955419765
50,1.8,0.35,10,2.5,0.75,30,0.378267379315744,0.2524829255374289,0.3153751524265864
30,2.2,0.55,10,0.5,0.25,30,0.37691012254698686,0.2537661578669203,0.3153381402069536
30,2.2,0.55,10,1.0,0.5,30,0.37691012254698686,0.2537661578669203,0.3153381402069536
30,2.2,0.55,10,1.5,0.75,30,0.37691012254698686,0.2537661578669203,0.3153381402069536
30,2.2,0.55,10,2.0,1.0,30,0.37691012254698686,0.2537661578669203,0.3153381402069536
30,0.8,0.9,30,1.5,0.5,30,0.37533534784301864,0.2552911378546933,0.315313242848856
30,1.2,0.9,10,2.0,0.25,30,0.3785250359626003,0.2520716130094605,0.3152983244860304
50,0.8,0.35,30,2.5,1.0,30,0.3763342920889718,0.2542163112175638,0.3152753016532678
30,1.5,0.75,60,2.0,0.75,30,0.3707193820962257,0.2597648488213458,0.3152421154587858
30,1.5,0.75,30,0.5,0.25,30,0.3709670082524194,0.2594209209177524,0.31519396458508586
30,1.5,0.75,30,1.0,0.5,30,0.3709670082524194,0.2594209209177524,0.31519396458508586
30,1.5,0.75,30,1.5,0.75,30,0.3709670082524194,0.2594209209177524,0.31519396458508586
30,1.5,0.75,30,2.0,1.0,30,0.3709670082524194,0.2594209209177524,0.31519396458508586
30,1.2,0.75,60,2.5,1.5,30,0.36866632108105307,0.2616514820156401,0.3151589015483466
30,1.2,0.9,10,2.5,0.5,30,0.3774377159855698,0.25287439123726435,0.3151560536114171
100,0.8,0.55,90,2.0,0.25,30,0.35988866590578567,0.27037223277427275,0.3151304493400292
30,1.5,0.75,90,0.5,0.25,30,0.3709169383979757,0.2593315136331757,0.31512422601557566
30,1.5,0.75,90,1.0,0.5,30,0.3709169383979757,0.2593315136331757,0.31512422601557566
30,1.5,0.75,90,1.5,0.75,30,0.3709169383979757,0.2593315136331757,0.31512422601557566
30,1.5,0.75,90,2.0,1.0,30,0.3709169383979757,0.2593315136331757,0.31512422601557566
50,1.5,0.55,10,2.0,0.25,30,0.3669202223198839,0.2631692143646957,0.3150447183422898
30,1.5,0.55,10,0.5,0.25,30,0.3763015028401925,0.2535045828489505,0.3149030428445715
30,1.5,0.55,10,1.0,0.5,30,0.3763015028401925,0.2535045828489505,0.3149030428445715
30,1.5,0.55,10,1.5,0.75,30,0.3763015028401925,0.2535045828489505,0.3149030428445715
30,1.5,0.55,10,2.0,1.0,30,0.3763015028401925,0.2535045828489505,0.3149030428445715
100,1.2,0.35,30,1.0,0.25,30,0.3608918257880652,0.2688127145324957,0.3148522701602805
100,1.2,0.35,30,2.0,0.5,30,0.3608918257880652,0.2688127145324957,0.3148522701602805
30,1.2,0.9,60,2.5,0.25,30,0.37744315979826837,0.25222851018876036,0.31483583499351436
100,2.2,0.35,60,1.5,0.25,30,0.3576469975672362,0.2719348361026891,0.31479091683496263
30,1.8,0.55,60,1.0,0.75,30,0.3719212873005572,0.25756778713384293,0.3147445372172001
30,1.8,0.55,60,2.0,1.5,30,0.3719212873005572,0.25756778713384293,0.3147445372172001
50,0.8,0.35,90,1.0,0.25,30,0.37652216405461797,0.2529521135335867,0.31473713879410237
50,0.8,0.35,90,2.0,0.5,30,0.37652216405461797,0.2529521135335867,0.31473713879410237
30,1.2,0.9,30,2.0,0.25,30,0.37727156683812363,0.25216881379552253,0.3147201903168231
30,2.2,0.55,30,1.5,1.0,30,0.375467251625759,0.2538163059399406,0.3146417787828498
100,1.2,0.35,60,2.5,0.5,30,0.36095986782927075,0.2681630684540808,0.31456146814167574
30,0.8,0.9,30,2.5,0.75,30,0.37451130975436714,0.25459972042565976,0.31455551509001345
100,0.8,0.35,90,2.5,0.5,30,0.3636526082414325,0.2654517790360189,0.31455219363872566
50,0.8,0.35,30,2.0,0.75,30,0.37575290451021054,0.2532626656343023,0.3145077850722564
30,1.2,0.75,90,0.5,0.25,30,0.3684419947564716,0.26053617084393793,0.31448908280020477
30,1.2,0.75,90,1.0,0.5,30,0.3684419947564716,0.26053617084393793,0.31448908280020477
30,1.2,0.75,90,1.5,0.75,30,0.3684419947564716,0.26053617084393793,0.31448908280020477
30,1.2,0.75,90,2.0,1.0,30,0.3684419947564716,0.26053617084393793,0.31448908280020477
100,2.2,0.55,30,2.5,0.25,30,0.35374684966563397,0.2752300901289105,0.3144884698972722
30,1.2,0.9,10,2.5,0.25,30,0.37862973058678934,0.25032653498342555,0.31447813278510744
50,1.5,0.55,30,2.5,0.25,30,0.36506602643485636,0.2638716638506377,0.31446884514274703
50,1.2,0.55,60,2.0,0.25,30,0.3682936153767585,0.2605821066046008,0.3144378609906796
30,1.5,0.75,90,1.5,0.5,30,0.36985980777398525,0.2588426298540141,0.31435121881399963
50,1.8,0.55,10,2.5,0.25,30,0.36687369285337734,0.2617826472669809,0.3143281700601791
30,0.8,0.9,60,1.0,0.25,30,0.3744582613084195,0.2541395963622163,0.3142989288353179
30,0.8,0.9,60,2.0,0.5,30,0.3744582613084195,0.2541395963622163,0.3142989288353179
30,1.5,0.75,60,0.5,0.25,30,0.3698229860466484,0.2587679846391956,0.314295485342922
30,1.5,0.75,60,1.0,0.5,30,0.3698229860466484,0.2587679846391956,0.314295485342922
30,1.5,0.75,60,1.5,0.75,30,0.3698229860466484,0.2587679846391956,0.314295485342922
30,1.5,0.75,60,2.0,1.0,30,0.3698229860466484,0.2587679846391956,0.314295485342922
30,0.8,0.9,90,2.5,0.5,30,0.3744884398140814,0.25396081381410973,0.3142246268140956
100,0.8,0.35,30,1.0,0.25,30,0.3631140937540273,0.26522660380635077,0.314170348780189
100,0.8,0.35,30,2.0,0.5,30,0.3631140937540273,0.26522660380635077,0.314170348780189
30,1.8,0.75,10,1.0,0.25,30,0.3727033769148796,0.2555848683170546,0.31414412261596714
30,1.8,0.75,10,2.0,0.5,30,0.3727033769148796,0.2555848683170546,0.31414412261596714
30,1.8,0.75,90,1.5,0.25,30,0.3727031048615748,0.2554800464589072,0.31409157566024104
50,1.2,0.35,90,2.5,0.5,30,0.37501736915982775,0.25303145328832455,0.31402441122407615
30,1.5,0.75,60,1.5,0.5,30,0.36969368344237635,0.2583474838897966,0.3140205836660865
30,1.8,0.75,30,2.5,0.5,30,0.37250894903424286,0.25546007537755705,0.31398451220589996
50,1.5,0.35,10,1.0,0.25,30,0.378507745896389,0.249457229035596,0.3139824874659925
50,1.5,0.35,10,2.0,0.5,30,0.378507745896389,0.249457229035596,0.3139824874659925
50,1.5,0.35,90,1.5,0.25,30,0.37628632228769854,0.2516701399860123,0.3139782311368554
30,0.8,0.9,10,2.0,0.75,30,0.37547007913830843,0.252456973559655,0.3139635263489817
50,0.8,0.55,10,1.0,0.25,30,0.37232737508928215,0.2555521084040162,0.3139397417466492
50,0.8,0.55,10,2.0,0.5,30,0.37232737508928215,0.2555521084040162,0.3139397417466492
50,2.2,0.55,30,2.0,0.25,30,0.36395267226197286,0.26387927021958973,0.3139159712407813
50,1.5,0.35,60,2.5,0.5,30,0.37605504078999086,0.25165979609569605,0.3138574184428434
30,1.2,0.75,60,0.5,0.25,30,0.3675620393664317,0.2601203585860204,0.3138411989762261
30,1.2,0.75,60,1.0,0.5,30,0.3675620393664317,0.2601203585860204,0.3138411989762261
30,1.2,0.75,60,1.5,0.75,30,0.3675620393664317,0.2601203585860204,0.3138411989762261
30,1.2,0.75,60,2.0,1.0,30,0.3675620393664317,0.2601203585860204,0.3138411989762261
100,2.2,0.55,10,2.5,0.25,30,0.3541578457271893,0.27352028743169304,0.31383906657944116
30,1.5,0.75,30,2.0,0.75,30,0.369399689463585,0.2581231815125936,0.3137614354880893
30,1.5,0.75,30,1.5,0.5,30,0.3692561910307213,0.25819368335437415,0.31372493719254774
100,1.8,0.35,30,2.5,0.5,30,0.35878274657444337,0.26860572163469093,0.31369423410456715
50,1.8,0.35,60,2.5,0.5,30,0.37572317818152784,0.25164907636326733,0.3136861272723976
30,1.8,0.75,60,1.5,0.25,30,0.37225237447592263,0.2550829915784775,0.31366768302720005
30,1.5,0.75,30,2.5,1.0,30,0.369310911008438,0.2579248969683338,0.3136179039883859
30,1.2,0.35,10,1.0,0.75,30,0.38142482021850194,0.2457649257296622,0.31359487297408206
30,1.2,0.35,10,2.0,1.5,30,0.38142482021850194,0.2457649257296622,0.31359487297408206
30,1.5,0.75,10,1.5,0.5,30,0.3712441561069693,0.25594463099352555,0.31359439355024743
50,1.2,0.35,10,2.5,0.75,30,0.3762209497412766,0.25095298241144653,0.3135869660763616
30,0.8,0.9,60,2.5,0.5,30,0.3736988845238611,0.2532103887015506,0.31345463661270584
30,1.8,0.75,90,2.0,0.25,30,0.3723608589270863,0.25446765992926096,0.31341425942817364
100,1.5,0.35,10,2.5,0.5,30,0.35977981420751476,0.2668330025314961,0.3133064083695054
50,2.2,0.55,10,2.0,0.25,30,0.36495599522973804,0.26154213759765577,0.3132490664136969
50,0.8,0.55,30,2.5,0.5,30,0.3701673338116135,0.25632511778193984,0.31324622579677663
100,2.2,0.35,90,2.0,0.25,30,0.35617192128732356,0.2702385244337111,0.31320522286051733
50,0.8,0.35,10,2.5,1.0,30,0.3731331242304493,0.25325742154431946,0.31319527288738436
50,1.8,0.35,90,1.5,0.25,30,0.37573168002387225,0.25063751519400307,0.3131845976089377
30,1.5,0.75,90,1.0,0.25,30,0.3693174202839598,0.2569314134102335,0.3131244168470967
30,1.5,0.75,90,2.0,0.5,30,0.3693174202839598,0.2569314134102335,0.3131244168470967
30,1.8,0.75,60,2.0,0.25,30,0.3720211315419687,0.2542162941043883,0.3131187128231785
100,1.5,0.35,60,1.5,0.25,30,0.3584937600962377,0.26768529264657415,0.3130895263714059
50,0.8,0.35,30,1.5,0.5,30,0.3748276516411371,0.25128430264050183,0.31305597714081945
30,1.8,0.75,90,2.5,0.25,30,0.3720050147307507,0.2539476858043467,0.31297635026754866
50,1.8,0.35,10,1.0,0.25,30,0.3765802215474098,0.2492635246892811,0.3129218731183454
50,1.8,0.35,10,2.0,0.5,30,0.3765802215474098,0.2492635246892811,0.3129218731183454
50,0.8,0.75,30,2.5,0.25,30,0.3671905276308853,0.25844447995153874,0.312817503791212
30,1.2,0.9,30,2.5,0.25,30,0.3757751150409748,0.24985821092927132,0.31281666298512306
50,0.8,0.35,60,1.0,0.25,30,0.3753043853921127,0.25032091746211343,0.31281265142711306
50,0.8,0.35,60,2.0,0.5,30,0.3753043853921127,0.25032091746211343,0.31281265142711306
100,1.2,0.55,60,2.5,0.25,30,0.3566700595301398,0.26890330572082494,0.31278668262548237
100,1.5,0.35,30,2.5,0.5,30,0.3580389070587349,0.26745656349684543,0.3127477352777902
30,0.8,0.9,90,1.5,0.25,30,0.3728048808626005,0.2525661646785672,0.3126855227705838
50,1.2,0.55,90,2.5,0.25,30,0.3658592294704338,0.25948947975620673,0.31267435461332027
30,1.2,0.75,30,0.5,0.25,30,0.3666775781065546,0.25866784199547493,0.31267271005101477
30,1.2,0.75,30,1.0,0.5,30,0.3666775781065546,0.25866784199547493,0.31267271005101477
30,1.2,0.75,30,1.5,0.75,30,0.3666775781065546,0.25866784199547493,0.31267271005101477
30,1.2,0.75,30,2.0,1.0,30,0.3666775781065546,0.25866784199547493,0.31267271005101477
30,1.5,0.75,90,2.5,0.75,30,0.3684521425540496,0.25685311809421263,0.31265263032413115
30,1.5,0.75,60,2.5,0.75,30,0.3685290605174725,0.2566593641242659,0.31259421232086915
100,1.8,0.35,60,1.5,0.25,30,0.35712934641529653,0.268019337242763,0.31257434182902977
30,0.8,0.9,10,1.5,0.5,30,0.3743351916494438,0.2507118823660142,0.312523537007729
30,1.2,0.75,10,2.0,0.75,30,0.36979784089668727,0.25521943672688596,0.3125086388117866
30,0.8,0.55,10,2.5,1.5,30,0.37956037224800926,0.24532006528638492,0.3124402187671971
30,1.2,0.75,60,2.5,1.0,30,0.3663941943387985,0.2583909432202414,0.31239256877951993
30,1.2,0.75,90,2.5,1.0,30,0.3663941943387985,0.2583909432202414,0.31239256877951993
100,0.8,0.55,30,1.5,0.25,30,0.356669164946468,0.2680321072690999,0.3123506361077839
30,1.2,0.75,90,2.0,0.75,30,0.3663000712964814,0.25819854302784123,0.3122493071621613
100,1.2,0.55,10,2.0,0.25,30,0.35722237430855447,0.26717665767480436,0.3121995159916794
30,1.5,0.75,30,2.5,0.75,30,0.3679178891680781,0.25646537850197526,0.3121916338350267
30,1.5,0.75,60,1.0,0.25,30,0.3685241493325579,0.25577698675186217,0.31215056804221003
30,1.5,0.75,60,2.0,0.5,30,0.3685241493325579,0.25577698675186217,0.31215056804221003
50,1.2,0.35,90,1.5,0.25,30,0.3738138816539717,0.2504366206047704,0.31212525112937106
50,0.8,0.55,60,1.5,0.25,30,0.36710473438102886,0.25713645157683274,0.3121205929789308
30,1.8,0.35,10,1.5,1.0,30,0.37904995689121496,0.24506610887245822,0.3120580328818366
30,0.8,0.9,90,2.0,0.25,30,0.3720564389679174,0.2520057116347319,0.3120310753013247
50,2.2,0.55,60,2.5,0.25,30,0.36025878280259915,0.26363835133551794,0.31194856706905855
30,1.5,0.75,30,1.0,0.25,30,0.3682084706028381,0.2556668551628787,0.3119376628828584
30,1.5,0.75,30,2.0,0.5,30,0.3682084706028381,0.2556668551628787,0.3119376628828584
100,0.8,0.55,10,1.5,0.25,30,0.35643470920908543,0.2674291830786831,0.31193194614388425
50,0.8,0.55,10,2.5,0.5,30,0.37036538066036423,0.2533895569508239,0.3118774688055941
30,1.5,0.75,90,2.5,0.5,30,0.3681463889276834,0.25551667422132296,0.31183153157450316
50,0.8,0.35,10,2.0,0.75,30,0.37140739665283257,0.252236594649752,0.3118219956512923
30,2.2,0.35,10,1.5,1.0,30,0.3789441571532925,0.2446633243434923,0.3118037407483924
30,1.2,0.75,60,2.0,0.75,30,0.3659461912923349,0.2576460253700604,0.31179610833119764
50,1.5,0.55,10,2.5,0.25,30,0.36255661421203195,0.2609547356235337,0.31175567491778283
30,1.8,0.75,10,1.5,0.25,30,0.3711807284977642,0.252314214057819,0.31174747127779157
30,0.8,0.9,30,1.0,0.25,30,0.3717327126734416,0.25174544265302695,0.3117390776632343
30,0.8,0.9,30,2.0,0.5,30,0.3717327126734416,0.25174544265302695,0.3117390776632343
30,1.8,0.75,10,2.5,0.5,30,0.3704053138026091,0.2529092280125124,0.3116572709075608
30,1.8,0.75,30,1.5,0.25,30,0.3706664872929096,0.2525519572416476,0.3116092222672786
30,2.2,0.55,60,1.0,0.75,30,0.36861365423746617,0.2545741515590772,0.3115939028982717
30,2.2,0.55,60,2.0,1.5,30,0.36861365423746617,0.2545741515590772,0.3115939028982717
30,1.8,0.75,60,2.5,0.25,30,0.37086085293160975,0.2522658843932029,0.3115633686624063
30,0.8,0.9,60,1.5,0.25,30,0.3717266616369866,0.25127618962984566,0.3115014256334161
50,1.2,0.35,60,2.5,0.5,30,0.3729841187875875,0.2498916585995337,0.3114378886935606
30,1.2,0.75,10,1.5,0.5,30,0.36905781481703365,0.2537917876250336,0.31142480122103366
30,0.8,0.9,10,2.5,0.75,30,0.3726873215464598,0.2500006765793003,0.31134399906288
30,1.8,0.75,10,2.5,0.25,30,0.37150993953224515,0.2510172733473096,0.31126360643977735
30,1.8,0.75,10,2.0,0.25,30,0.37096073415429565,0.2515177938732013,0.31123926401374846
100,0.8,0.35,90,1.5,0.25,30,0.3600804114267339,0.26235484841392404,0.311217629920329
30,1.8,0.75,30,2.0,0.25,30,0.37037098253122286,0.2520585220313651,0.31121475228129397
50,0.8,0.35,30,2.5,0.75,30,0.3729956035980796,0.24941211724996076,0.31120386042402015
30,1.5,0.75,10,2.5,0.75,30,0.36763213169164627,0.2546286769481495,0.3111304043198979
50,2.2,0.35,60,1.5,0.25,30,0.3675486635305322,0.2545580073846598,0.311053335457596
100,0.8,0.35,60,2.5,0.5,30,0.35997489298870883,0.26209018909727794,0.3110325410429934
50,0.8,0.35,90,2.5,0.5,30,0.3739636965648026,0.24809433898526828,0.31102901777503544
50,0.8,0.55,90,2.0,0.25,30,0.36548793162147414,0.25656769199482254,0.3110278118081483
30,1.2,0.75,30,2.5,1.0,30,0.3652987776069852,0.25673139042503695,0.3110150840160111
30,1.5,0.75,60,2.5,0.5,30,0.3674320762920291,0.25458977058967636,0.31101092344085274
100,2.2,0.35,10,1.5,0.25,30,0.3543486298392316,0.26739365040467705,0.3108711401219543
50,2.2,0.55,30,2.5,0.25,30,0.36022627455246364,0.26151474248592893,0.3108705085191963
30,1.2,0.75,90,1.5,0.5,30,0.3650305891007327,0.25658772520461737,0.31080915715267504
100,1.2,0.35,10,2.5,0.5,30,0.35883428419320845,0.2626524050375986,0.31074334461540354
100,1.2,0.55,30,2.5,0.25,30,0.355175475130685,0.2662749642699972,0.31072521970034106
30,1.5,0.35,10,1.5,1.0,30,0.37687276719729096,0.24454450150283194,0.31070863435006146
50,1.2,0.55,30,2.0,0.25,30,0.3640058771375459,0.25728642121097295,0.3106461491742594
100,1.2,0.35,30,2.5,0.5,30,0.35614366187876706,0.26509307879718774,0.3106183703379774
100,1.8,0.35,10,1.5,0.25,30,0.35626064304918525,0.26489090519465813,0.3105757741219217
30,1.2,0.75,60,1.5,0.5,30,0.36456991217511775,0.2561083747722594,0.3103391434736886
100,0.8,0.55,60,2.0,0.25,30,0.35407390428547963,0.26647066352726506,0.31027228390637235
50,1.2,0.35,30,1.0,0.25,30,0.37063101436036777,0.2496158353661866,0.31012342486327715
50,1.2,0.35,30,2.0,0.5,30,0.37063101436036777,0.2496158353661866,0.31012342486327715
100,0.8,0.55,30,2.0,0.25,30,0.3550348213548376,0.26502813052789126,0.31003147594136443
50,0.8,0.75,10,2.5,0.25,30,0.3651970938112941,0.25459256034310657,0.30989482707720034
30,0.8,0.35,10,1.0,0.75,30,0.3767924564901678,0.24295106893767618,0.30987176271392197
30,0.8,0.35,10,2.0,1.5,30,0.3767924564901678,0.24295106893767618,0.30987176271392197
50,2.2,0.35,90,2.0,0.25,30,0.36586269928777515,0.2538562022467903,0.3098594507672827
30,1.2,0.75,90,2.5,0.75,30,0.3641305375150538,0.2555740197694723,0.30985227864226306
30,1.5,0.75,90,1.5,0.25,30,0.3657626339524618,0.2539389325991671,0.30985078327581445
30,1.8,0.75,30,2.5,0.25,30,0.3690485549550244,0.2502740256678665,0.30966129031144546
50,2.2,0.35,30,2.5,0.5,30,0.3663139305275129,0.2529544109811355,0.3096341707543242
30,1.2,0.75,30,2.0,0.75,30,0.3638165503922915,0.25540024505640824,0.3096083977243499
100,1.2,0.55,10,2.5,0.25,30,0.35391714033753985,0.2652088935988099,0.3095630169681749
30,0.8,0.9,90,2.5,0.25,30,0.37021300644079125,0.24890645473022208,0.3095597305855067
30,1.2,0.75,30,1.5,0.5,30,0.36368430872983726,0.2553870707481211,0.30953568973897916
30,0.8,0.9,30,2.5,0.5,30,0.3700592160672297,0.2489811582919336,0.30952018717958163
30,1.2,0.75,60,2.5,0.75,30,0.3638339371777993,0.2550743184644489,0.30945412782112414
30,0.8,0.9,10,1.0,0.25,30,0.3697078489180972,0.24908596674342073,0.30939690783075896
30,0.8,0.9,10,2.0,0.5,30,0.3697078489180972,0.24908596674342073,0.30939690783075896
100,0.8,0.55,90,2.5,0.25,30,0.35367457270796276,0.2650244634281315,0.3093495180680471
30,1.2,0.75,30,2.5,0.75,30,0.36337847483344365,0.25525362036172516,0.3093160475975844
30,1.5,0.75,30,2.5,0.5,30,0.365174432793509,0.25322227898362376,0.30919835588856637
30,1.5,0.75,60,1.5,0.25,30,0.365140989575128,0.253189792200545,0.3091653908878365
30,2.2,0.35,10,2.5,1.5,30,0.3752837860765549,0.24302786077641492,0.3091558234264849
30,1.2,0.55,30,1.5,1.0,30,0.37124309925070487,0.2468362261493206,0.3090396627000127
30,0.8,0.75,30,2.5,1.5,30,0.366474718113108,0.25141714337401344,0.3089459307435607
50,0.8,0.35,10,1.5,0.5,30,0.36921969156773926,0.24864624577891625,0.30893296867332776
30,0.8,0.9,60,2.0,0.25,30,0.36980360676829444,0.24797230082234162,0.308887953795318
50,2.2,0.55,10,2.5,0.25,30,0.3581815125922759,0.25959370923098607,0.30888761091163097
30,1.8,0.35,10,2.5,1.5,30,0.3748982398196861,0.24267339160258586,0.308785815711136
30,1.8,0.55,30,2.5,1.5,30,0.362293078691826,0.2552576924001615,0.3087753855459937
30,1.5,0.55,60,1.0,0.75,30,0.36322546995071175,0.25421600570293634,0.3087207378268241
30,1.5,0.55,60,2.0,1.5,30,0.36322546995071175,0.25421600570293634,0.3087207378268241
100,2.2,0.35,30,1.5,0.25,30,0.3494758410414352,0.2679246421910956,0.3087002416162654
30,1.2,0.75,90,1.0,0.25,30,0.3627707173183022,0.25458026718651944,0.3086754922524108
30,1.2,0.75,90,2.0,0.5,30,0.3627707173183022,0.25458026718651944,0.3086754922524108
30,1.5,0.75,90,2.0,0.25,30,0.36474982347453416,0.2524393782452439,0.308594600859889
100,1.2,0.35,60,1.5,0.25,30,0.3520812944848038,0.26506536926670715,0.3085733318757555
50,1.2,0.55,60,2.5,0.25,30,0.36056983413918103,0.2564819836615674,0.30852590890037423
30,1.2,0.55,10,0.5,0.25,30,0.37225047163433567,0.2447628495808626,0.3085066606075991
30,1.2,0.55,10,1.0,0.5,30,0.37225047163433567,0.2447628495808626,0.3085066606075991
30,1.2,0.55,10,1.5,0.75,30,0.37225047163433567,0.2447628495808626,0.3085066606075991
30,1.2,0.55,10,2.0,1.0,30,0.37225047163433567,0.2447628495808626,0.3085066606075991
50,1.8,0.35,30,2.5,0.5,30,0.3684819787877816,0.24853075027358504,0.3085063645306833
30,1.5,0.75,10,1.0,0.25,30,0.36474177676331926,0.2522488091930633,0.3084952929781913
30,1.5,0.75,10,2.0,0.5,30,0.36474177676331926,0.2522488091930633,0.3084952929781913
30,1.5,0.75,60,2.0,0.25,30,0.36465781327071983,0.2522774426291127,0.3084676279499163
50,1.5,0.35,30,2.5,0.5,30,0.3682184879687656,0.24866556654509941,0.3084420272569325
100,1.5,0.35,90,2.0,0.25,30,0.35196890263538644,0.2648789964590542,0.3084239495472203
30,1.8,0.35,30,1.0,0.75,30,0.3741951515994087,0.24261600652534288,0.30840557906237576
30,1.8,0.35,30,2.0,1.5,30,0.3741951515994087,0.24261600652534288,0.30840557906237576
100,1.8,0.35,90,2.0,0.25,30,0.3512102542085512,0.2655385050385439,0.3083743796235475
30,0.8,0.9,10,1.5,0.25,30,0.3697543677883624,0.24681518649777304,0.30828477714306773
50,1.8,0.35,60,1.5,0.25,30,0.36760396205984874,0.2489051626294054,0.30825456234462706
100,0.8,0.55,60,2.5,0.25,30,0.3532642904001951,0.26255109415426314,0.30790769227722914
30,2.2,0.35,30,1.0,0.75,30,0.3740987262160941,0.24167485565858657,0.30788679093734034
30,2.2,0.35,30,2.0,1.5,30,0.3740987262160941,0.24167485565858657,0.30788679093734034
30,0.8,0.9,30,1.5,0.25,30,0.36873260039576994,0.24692000599131395,0.30782630319354193
30,0.8,0.9,10,2.5,0.5,30,0.36861180544295763,0.24703795908429343,0.30782488226362553
50,2.2,0.35,10,2.5,0.5,30,0.364024221428135,0.25153900639608745,0.30778161391211123
30,1.5,0.75,10,1.5,0.25,30,0.3646987939813041,0.2507277943977405,0.3077132941895223
50,1.8,0.35,90,2.0,0.25,30,0.3676246991483932,0.24773138261881802,0.3076780408836056
30,1.2,0.75,60,1.0,0.25,30,0.3615920536157196,0.25374713066036264,0.3076695921380411
30,1.2,0.75,60,2.0,0.5,30,0.3615920536157196,0.25374713066036264,0.3076695921380411
